Movie Name,Director,text,Movie Rating
Gol Maal,hrishikeshmukherjee,"['hrishikeshmukherjee', 'comedy', 'romance', 'man', 'simple', 'lie', 'secure', 'job', 'escalates', 'complex', 'lie', 'orthodox', 'bos', 'get', 'suspicious']",8.5
Çöpçüler Krali,zekiökten,"['zekiökten', 'comedy', 'romance', 'going', 'daily', 'routine', 'stereotypical', 'neighborhood', 'street', 'cleaner', 'fall', 'love', 'charwoman', 'unfortunately', 'bos']",8.5
Zübük,kartaltibet,"['kartaltibet', 'comedy', 'crime', 'drama', 'zübük', 'get', 'expelled', 'political', 'party', 'member', 'due', 'corruption', 'journalist', 'yasar', 'want', 'make', 'news', 'story', 'case', 'investigates', 'zübüks', 'doings', 'yasar', 'see', 'full', 'summary', '»']",8.5
The Shining,stanleykubrick,"['stanleykubrick', 'drama', 'horror', 'family', 'head', 'isolated', 'hotel', 'winter', 'sinister', 'presence', 'influence', 'father', 'violence', 'psychic', 'son', 'see', 'horrific', 'foreboding', 'past', 'future']",8.4
Joker,toddphillips,"['toddphillips', 'crime', 'drama', 'thriller', '1980s', 'failed', 'standup', 'comedian', 'driven', 'insane', 'turn', 'life', 'crime', 'chaos', 'gotham', 'city', 'becoming', 'infamous', 'psychopathic', 'crime', 'figure']",8.4
The Dark Knight Rises,christophernolan,"['christophernolan', 'action', 'drama', 'thriller', 'eight', 'year', 'joker', 'reign', 'chaos', 'batman', 'coerced', 'exile', 'assistance', 'mysterious', 'selina', 'kyle', 'order', 'defend', 'gotham', 'city', 'vicious', 'guerrilla', 'terrorist', 'bane']",8.4
Aliens,jamescameron,"['jamescameron', 'action', 'adventure', 'scifi', 'decade', 'surviving', 'nostromo', 'incident', 'ellen', 'ripley', 'sent', 'reestablish', 'contact', 'terraforming', 'colony', 'find', 'battling', 'alien', 'queen', 'offspring']",8.4
Avengers: Endgame,anthonyrusso joerusso,"['anthonyrusso', 'joerusso', 'action', 'adventure', 'drama', 'devastating', 'event', 'avenger', 'infinity', 'war', '2018', 'universe', 'ruin', 'help', 'remaining', 'ally', 'avenger', 'assemble', 'order', 'reverse', 'thanos', 'action', 'restore', 'balance', 'universe']",8.4
Oldboy,parkchan-wook,"['parkchanwook', 'action', 'drama', 'mystery', 'kidnapped', 'imprisoned', 'fifteen', 'year', 'oh', 'daesu', 'released', 'find', 'must', 'find', 'captor', 'five', 'day']",8.4
Amadeus,milosforman,"['milosforman', 'biography', 'drama', 'music', 'life', 'success', 'trouble', 'wolfgang', 'amadeus', 'mozart', 'told', 'antonio', 'salieri', 'contemporaneous', 'composer', 'deeply', 'jealous', 'mozart', 'talent', 'claimed', 'murdered']",8.4
Spider-Man: Into the Spider-Verse,bobpersichetti peterramsey rodneyrothman,"['bobpersichetti', 'peterramsey', 'rodneyrothman', 'animation', 'action', 'adventure', 'teen', 'mile', 'morale', 'becomes', 'spiderman', 'universe', 'must', 'join', 'five', 'spiderpowered', 'individual', 'dimension', 'stop', 'threat', 'reality']",8.4
Raiders of the Lost Ark,stevenspielberg,"['stevenspielberg', 'action', 'adventure', '1936', 'archaeologist', 'adventurer', 'indiana', 'jones', 'hired', 'u', 'government', 'find', 'ark', 'covenant', 'nazi', 'obtain', 'awesome', 'power']",8.4
Come and See,elemklimov,"['elemklimov', 'drama', 'thriller', 'war', 'finding', 'old', 'rifle', 'young', 'boy', 'join', 'soviet', 'resistance', 'movement', 'ruthless', 'german', 'force', 'experience', 'horror', 'world', 'war', 'ii']",8.4
Memento,christophernolan,"['christophernolan', 'mystery', 'thriller', 'man', 'shortterm', 'memory', 'loss', 'attempt', 'track', 'wife', 'murderer']",8.4
Apocalypse Now,francisfordcoppola,"['francisfordcoppola', 'drama', 'mystery', 'war', 'u', 'army', 'officer', 'serving', 'vietnam', 'tasked', 'assassinating', 'renegade', 'special', 'force', 'colonel', 'see', 'god']",8.4
Coco,leeunkrich adrianmolina,"['leeunkrich', 'adrianmolina', 'animation', 'adventure', 'drama', 'aspiring', 'musician', 'miguel', 'confronted', 'family', 'ancestral', 'ban', 'music', 'enters', 'land', 'dead', 'find', 'greatgreatgrandfather', 'legendary', 'singer']",8.4
Avengers: Infinity War,anthonyrusso joerusso,"['anthonyrusso', 'joerusso', 'action', 'adventure', 'scifi', 'avenger', 'ally', 'must', 'willing', 'sacrifice', 'attempt', 'defeat', 'powerful', 'thanos', 'blitz', 'devastation', 'ruin', 'put', 'end', 'universe']",8.4
WALL·E,andrewstanton,"['andrewstanton', 'animation', 'adventure', 'family', 'distant', 'future', 'small', 'wastecollecting', 'robot', 'inadvertently', 'embarks', 'space', 'journey', 'ultimately', 'decide', 'fate', 'mankind']",8.4
3 Idiots,rajkumarhirani,"['rajkumarhirani', 'comedy', 'drama', 'two', 'friend', 'searching', 'long', 'lost', 'companion', 'revisit', 'college', 'day', 'recall', 'memory', 'friend', 'inspired', 'think', 'differently', 'even', 'rest', 'world', 'called', 'idiot']",8.4
Your Name.,makotoshinkai,"['makotoshinkai', 'animation', 'drama', 'fantasy', 'two', 'teenager', 'share', 'profound', 'magical', 'connection', 'upon', 'discovering', 'swapping', 'body', 'thing', 'manage', 'become', 'even', 'complicated', 'boy', 'girl', 'decide', 'meet', 'person']",8.4
The Lives of Others,florianhenckelvondonnersmarck,"['florianhenckelvondonnersmarck', 'drama', 'mystery', 'thriller', '1984', 'east', 'berlin', 'agent', 'secret', 'police', 'conducting', 'surveillance', 'writer', 'lover', 'find', 'becoming', 'increasingly', 'absorbed', 'life']",8.4
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,stanleykubrick,"['stanleykubrick', 'comedy', 'war', 'insane', 'american', 'general', 'order', 'bombing', 'attack', 'soviet', 'union', 'triggering', 'path', 'nuclear', 'holocaust', 'war', 'room', 'full', 'politician', 'general', 'frantically', 'try', 'stop']",8.4
Capernaum,nadinelabaki,"['nadinelabaki', 'drama', 'serving', 'fiveyear', 'sentence', 'violent', 'crime', '12yearold', 'boy', 'sue', 'parent', 'neglect']",8.4
Das Boot,wolfgangpetersen,"['wolfgangpetersen', 'drama', 'war', 'german', 'uboat', 'stalk', 'frigid', 'water', 'north', 'atlantic', 'young', 'crew', 'experience', 'sheer', 'terror', 'claustrophobic', 'life', 'submariner', 'world', 'war', 'ii']",8.4
Sunset Blvd.,billywilder,"['billywilder', 'drama', 'filmnoir', 'screenwriter', 'develops', 'dangerous', 'relationship', 'faded', 'film', 'star', 'determined', 'make', 'triumphant', 'return']",8.4
Paths of Glory,stanleykubrick,"['stanleykubrick', 'drama', 'war', 'refusing', 'attack', 'enemy', 'position', 'general', 'accuses', 'soldier', 'cowardice', 'commanding', 'officer', 'must', 'defend']",8.4
Witness for the Prosecution,billywilder,"['billywilder', 'crime', 'drama', 'mystery', 'veteran', 'british', 'barrister', 'must', 'defend', 'client', 'murder', 'trial', 'surprise', 'surprise']",8.4
High and Low,akirakurosawa,"['akirakurosawa', 'crime', 'drama', 'mystery', 'executive', 'yokohama', 'shoe', 'company', 'becomes', 'victim', 'extortion', 'chauffeur', 'son', 'kidnapped', 'mistake', 'held', 'ransom']",8.4
The Great Dictator,charleschaplin,"['charleschaplin', 'comedy', 'drama', 'war', 'dictator', 'adenoid', 'hynkel', 'try', 'expand', 'empire', 'poor', 'jewish', 'barber', 'try', 'avoid', 'persecution', 'hynkels', 'regime']",8.4
Kaithi,lokeshkanagaraj,"['lokeshkanagaraj', 'action', 'adventure', 'crime', 'dilli', 'exconvict', 'endeavour', 'meet', 'daughter', 'first', 'time', 'leaving', 'prison', 'however', 'attempt', 'interrupted', 'due', 'drug', 'raid', 'planned', 'inspector', 'bejoy']",8.4
Sardar Udham,shoojitsircar,"['shoojitsircar', 'biography', 'crime', 'drama', 'biopic', 'detailing', '2', 'decade', 'punjabi', 'sikh', 'revolutionary', 'udham', 'singh', 'spent', 'planning', 'assassination', 'man', 'responsible', 'jallianwala', 'bagh', 'massacre']",8.4
Dil Bechara,mukeshchhabra,"['mukeshchhabra', 'comedy', 'drama', 'romance', 'emotional', 'journey', 'two', 'hopelesslyinlove', 'youngster', 'young', 'girl', 'kizie', 'suffering', 'cancer', 'manny', 'boy', 'kizie', 'meet', 'support', 'group']",8.4
Drishyam 2,jeethujoseph,"['jeethujoseph', 'crime', 'drama', 'thriller', 'gripping', 'tale', 'investigation', 'family', 'threatened', 'georgekutty', 'able', 'protect', 'family', 'time']",8.4
Asuran,vetrimaaran,"['vetrimaaran', 'action', 'drama', 'teenage', 'son', 'farmer', 'underprivileged', 'caste', 'kill', 'rich', 'upper', 'caste', 'landlord', 'pacifist', 'farmer', 'save', 'hotblooded', 'son', 'rest', 'story']",8.4
Sansho the Bailiff,kenjimizoguchi,"['kenjimizoguchi', 'drama', 'medieval', 'japan', 'compassionate', 'governor', 'sent', 'exile', 'wife', 'child', 'try', 'join', 'separated', 'child', 'grow', 'amid', 'suffering', 'oppression']",8.4
Black Friday,anuragkashyap,"['anuragkashyap', 'action', 'crime', 'drama', 'film', 'investigation', 'following', '1993', 'serial', 'bombay', 'bomb', 'blast', 'told', 'different', 'story', 'people', 'involved', 'police', 'conspirator', 'victim', 'middleman']",8.4
The Pinchcliffe Grand Prix,ivocaprino,"['ivocaprino', 'animation', 'comedy', 'family', 'reodor', 'felgen', 'decides', 'enter', 'car', 'race', 'defeat', 'former', 'friend', 'stolen', 'plan', 'car']",8.4
The Lizard,kamaltabrizi,"['kamaltabrizi', 'comedy', 'drama', 'recently', 'jailed', 'petty', 'thief', 'disguise', 'mullah', 'succeeds', 'escaping', 'stay', 'mullah', 'role', 'longer', 'expected']",8.4
Vada Chennai,vetrimaaran,"['vetrimaaran', 'action', 'crime', 'drama', 'young', 'carrom', 'player', 'north', 'chennai', 'becomes', 'reluctant', 'participant', 'war', 'two', 'warring', 'gangster']",8.4
"When I Grow Up, I'll Be a Kangaroo",radivojeandric,"['radivojeandric', 'comedy', 'one', 'peculiar', 'night', 'life', 'several', 'interconnected', 'people', 'changed', 'rapidly', 'experience', 'love', 'disappointment', 'joy', 'greed', 'remorse']",8.4
Mahanati,nagashwin,"['nagashwin', 'biography', 'drama', 'biography', 'savitri', 'actress', 'south', 'india', 'movie', 'industry', 'ruled', 'industry', 'two', 'decade', '50', '60']",8.4
Thani Oruvan,mohanraja,"['mohanraja', 'action', 'crime', 'thriller', 'siddharth', 'abimanyu', 'influential', 'scientist', 'involved', 'various', 'illegal', 'medical', 'practice', 'mithran', 'efficient', 'ip', 'officer', 'decides', 'expose']",8.4
Visaaranai,vetrimaaran,"['vetrimaaran', 'crime', 'drama', 'thriller', 'four', 'labourer', 'tortured', 'police', 'confess', 'theft', 'committed']",8.4
Attack on Titan: Chronicle,masashikoizuka tetsurôaraki,"['masashikoizuka', 'tetsurôaraki', 'animation', 'action', 'adventure', 'recap', 'popular', 'anime', 'series', 'shingeki', 'kyojin', 'season', '13']",8.4
Filantropica,naecaranfil,"['naecaranfil', 'comedy', 'drama', 'ovidiu', 'highschool', 'teacher', 'looking', 'extra', 'buck', 'find', 'unexpected', 'way', 'earn', 'easy', 'money']",8.4
Muhsin Bey,yavuzturgul,"['yavuzturgul', 'comedy', 'drama', 'music', 'ingenuous', 'countryman', 'ali', 'nazik', 'migrates', 'istanbul', 'meet', 'producer', 'muhsin', 'kanadikirik', 'first', 'album']",8.4
Gentlemen of Fortune,aleksandrseryy,"['aleksandrseryy', 'comedy', 'crime', 'drama', 'happens', 'peaceful', 'kindergarten', 'teacher', 'incredibly', 'similar', 'terrible', 'villain', 'stole', 'helmet', 'alexander', 'great', 'villain', 'accomplice', 'unexpectedly', 'similar', 'child', 'also', 'need', 'love', 'care']",8.4
Aruvi,arunprabhupurushothaman,"['arunprabhupurushothaman', 'drama', 'gentle', 'girl', 'born', 'brought', 'amidst', 'ever', 'growing', 'ecosocialconsumeristic', 'environment', 'find', 'difficult', 'fit', 'society', 'decides', 'take', 'hard', 'people', 'rest', 'story']",8.4
King of the Doormen,zekiökten,"['zekiökten', 'comedy', 'drama', 'janitordoorman', 'family', 'came', 'big', 'city', 'istanbul', 'hope', 'live', 'better', 'life', 'different', 'character', 'living', 'building', 'story', 'evolves', 'around', 'see', 'full', 'summary', '»']",8.4
Inglourious Basterds,quentintarantino,"['quentintarantino', 'adventure', 'drama', 'war', 'nazioccupied', 'france', 'world', 'war', 'ii', 'plan', 'assassinate', 'nazi', 'leader', 'group', 'jewish', 'u', 'soldier', 'coincides', 'theatre', 'owner', 'vengeful', 'plan']",8.3
Top Gun: Maverick,josephkosinski,"['josephkosinski', 'action', 'drama', 'thirty', 'year', 'maverick', 'still', 'pushing', 'envelope', 'top', 'naval', 'aviator', 'must', 'confront', 'ghost', 'past', 'lead', 'top', 'gun', 'elite', 'graduate', 'mission', 'demand', 'ultimate', 'sacrifice', 'chosen', 'fly']",8.3
Fukrey 3,mrighdeeplamba,"['mrighdeeplamba', 'comedy', 'crime', 'drama', 'friend', 'facing', 'disastrously', 'funny', 'situation', 'together', 'others', 'back', 'trench', 'make', 'new', 'mess', 'time']",8.3
Heat,michaelmann,"['michaelmann', 'action', 'crime', 'drama', 'group', 'highend', 'professional', 'thief', 'start', 'feel', 'heat', 'lapd', 'unknowingly', 'leave', 'clue', 'latest', 'heist']",8.3
Requiem for a Dream,darrenaronofsky,"['darrenaronofsky', 'drama', 'druginduced', 'utopia', 'four', 'coney', 'island', 'people', 'shattered', 'addiction', 'run', 'deep']",8.3
American Beauty,sammendes,"['sammendes', 'drama', 'sexually', 'frustrated', 'suburban', 'father', 'midlife', 'crisis', 'becoming', 'infatuated', 'daughter', 'best', 'friend']",8.3
Good Will Hunting,gusvansant,"['gusvansant', 'drama', 'romance', 'hunting', 'janitor', 'mit', 'gift', 'mathematics', 'need', 'help', 'psychologist', 'find', 'direction', 'life']",8.3
2001: A Space Odyssey,stanleykubrick,"['stanleykubrick', 'adventure', 'scifi', 'uncovering', 'mysterious', 'artifact', 'buried', 'beneath', 'lunar', 'surface', 'spacecraft', 'sent', 'jupiter', 'find', 'origin', 'spacecraft', 'manned', 'two', 'men', 'supercomputer', 'hal', '9000']",8.3
Scarface,briandepalma,"['briandepalma', 'crime', 'drama', '1980', 'miami', 'determined', 'cuban', 'immigrant', 'take', 'drug', 'cartel', 'succumbs', 'greed']",8.3
Eternal Sunshine of the Spotless Mind,michelgondry,"['michelgondry', 'drama', 'romance', 'scifi', 'relationship', 'turn', 'sour', 'couple', 'undergoes', 'medical', 'procedure', 'erased', 'memory', 'ever']",8.3
Full Metal Jacket,stanleykubrick,"['stanleykubrick', 'drama', 'war', 'pragmatic', 'u', 'marine', 'observes', 'dehumanizing', 'effect', 'vietnam', 'war', 'fellow', 'recruit', 'brutal', 'boot', 'camp', 'training', 'bloody', 'street', 'fighting', 'hue']",8.3
A Clockwork Orange,stanleykubrick,"['stanleykubrick', 'crime', 'scifi', 'future', 'sadistic', 'gang', 'leader', 'imprisoned', 'volunteer', 'conductaversion', 'experiment', 'doesnt', 'go', 'planned']",8.3
Braveheart,melgibson,"['melgibson', 'biography', 'drama', 'history', 'scottish', 'warrior', 'william', 'wallace', 'lead', 'countryman', 'rebellion', 'free', 'homeland', 'tyranny', 'king', 'edward', 'england']",8.3
The Hunt,thomasvinterberg,"['thomasvinterberg', 'drama', 'teacher', 'life', 'lonely', 'life', 'struggling', 'son', 'custody', 'life', 'slowly', 'get', 'better', 'find', 'love', 'receives', 'good', 'news', 'son', 'new', 'luck', 'brutally', 'shattered', 'innocent', 'little', 'lie']",8.3
Hamilton,thomaskail,"['thomaskail', 'biography', 'drama', 'history', 'real', 'life', 'one', 'america', 'foremost', 'founding', 'father', 'first', 'secretary', 'treasury', 'alexander', 'hamilton', 'captured', 'live', 'broadway', 'richard', 'rodgers', 'theater', 'original', 'broadway', 'cast']",8.3
Once Upon a Time in America,sergioleone,"['sergioleone', 'crime', 'drama', 'former', 'prohibitionera', 'jewish', 'gangster', 'return', 'lower', 'east', 'side', 'manhattan', '35', 'year', 'later', 'must', 'confront', 'ghost', 'regret', 'old', 'life']",8.3
Reservoir Dogs,quentintarantino,"['quentintarantino', 'crime', 'thriller', 'simple', 'jewelry', 'heist', 'go', 'horribly', 'wrong', 'surviving', 'criminal', 'begin', 'suspect', 'one', 'police', 'informant']",8.3
Toy Story,johnlasseter,"['johnlasseter', 'animation', 'adventure', 'comedy', 'cowboy', 'doll', 'profoundly', 'threatened', 'jealous', 'new', 'spaceman', 'action', 'figure', 'supplants', 'top', 'toy', 'boy', 'bedroom']",8.3
Up,petedocter bobpeterson,"['petedocter', 'bobpeterson', 'animation', 'adventure', 'comedy', '78yearold', 'carl', 'fredricksen', 'travel', 'paradise', 'fall', 'house', 'equipped', 'balloon', 'inadvertently', 'taking', 'young', 'stowaway']",8.3
Star Wars: Episode VI - Return of the Jedi,richardmarquand,"['richardmarquand', 'action', 'adventure', 'fantasy', 'rescuing', 'han', 'solo', 'jabba', 'hutt', 'rebel', 'attempt', 'destroy', 'second', 'death', 'star', 'luke', 'struggle', 'help', 'darth', 'vader', 'back', 'dark', 'side']",8.3
Incendies,denisvilleneuve,"['denisvilleneuve', 'drama', 'mystery', 'war', 'twin', 'journey', 'middle', 'east', 'discover', 'family', 'history', 'fulfill', 'mother', 'last', 'wish']",8.3
Amélie,jean-pierrejeunet,"['jeanpierrejeunet', 'comedy', 'romance', 'despite', 'caught', 'imaginative', 'world', 'amelie', 'young', 'waitress', 'decides', 'help', 'people', 'find', 'happiness', 'quest', 'spread', 'joy', 'lead', 'journey', 'find', 'true', 'love']",8.3
Princess Mononoke,hayaomiyazaki,"['hayaomiyazaki', 'animation', 'action', 'adventure', 'journey', 'find', 'cure', 'tatarigamis', 'curse', 'ashitaka', 'find', 'middle', 'war', 'forest', 'god', 'tatara', 'mining', 'colony', 'quest', 'also', 'meet', 'san', 'mononoke', 'hime']",8.3
Vertigo,alfredhitchcock,"['alfredhitchcock', 'mystery', 'romance', 'thriller', 'former', 'san', 'francisco', 'police', 'detective', 'juggle', 'wrestling', 'personal', 'demon', 'becoming', 'obsessed', 'hauntingly', 'beautiful', 'woman', 'hired', 'trail', 'may', 'deeply', 'disturbed']",8.3
Judgment at Nuremberg,stanleykramer,"['stanleykramer', 'drama', 'war', '1948', 'american', 'court', 'occupied', 'germany', 'try', 'four', 'nazi', 'judged', 'war', 'crime']",8.3
Toy Story 3,leeunkrich,"['leeunkrich', 'animation', 'adventure', 'comedy', 'toy', 'mistakenly', 'delivered', 'daycare', 'center', 'instead', 'attic', 'right', 'andy', 'leaf', 'college', 'woody', 'convince', 'toy', 'werent', 'abandoned', 'return', 'home']",8.3
Citizen Kane,orsonwelles,"['orsonwelles', 'drama', 'mystery', 'following', 'death', 'publishing', 'tycoon', 'charles', 'foster', 'kane', 'reporter', 'scramble', 'uncover', 'meaning', 'final', 'utterance', 'rosebud']",8.3
Vikram,lokeshkanagaraj,"['lokeshkanagaraj', 'action', 'crime', 'thriller', 'special', 'investigator', 'assigned', 'case', 'serial', 'killing', 'discovers', 'case', 'seems', 'leading', 'path', 'going', 'end', 'war', 'everyone', 'involved']",8.3
Lawrence of Arabia,davidlean,"['davidlean', 'adventure', 'biography', 'drama', 'story', 'te', 'lawrence', 'english', 'officer', 'successfully', 'united', 'led', 'diverse', 'often', 'warring', 'arab', 'tribe', 'world', 'war', 'order', 'fight', 'turk']",8.3
To Kill a Mockingbird,robertmulligan,"['robertmulligan', 'crime', 'drama', 'atticus', 'finch', 'widowed', 'lawyer', 'depressionera', 'alabama', 'defends', 'black', 'man', 'undeserved', 'rape', 'charge', 'try', 'educate', 'young', 'child', 'prejudice']",8.3
The Apartment,billywilder,"['billywilder', 'comedy', 'drama', 'romance', 'manhattan', 'insurance', 'clerk', 'try', 'rise', 'company', 'letting', 'executive', 'use', 'apartment', 'tryst', 'complication', 'romance', 'ensue']",8.3
Metropolis,fritzlang,"['fritzlang', 'drama', 'scifi', 'futuristic', 'city', 'sharply', 'divided', 'working', 'class', 'city', 'planner', 'son', 'city', 'mastermind', 'fall', 'love', 'workingclass', 'prophet', 'predicts', 'coming', 'savior', 'mediate', 'difference']",8.3
Singin' in the Rain,stanleydonen genekelly,"['stanleydonen', 'genekelly', 'comedy', 'musical', 'romance', 'silent', 'film', 'star', 'fall', 'chorus', 'girl', 'delusionally', 'jealous', 'screen', 'partner', 'trying', 'make', 'difficult', 'transition', 'talking', 'picture', '1920s', 'hollywood']",8.3
